,Close
2021-05-28,18223.77
2021-05-31,18332.35
2021-06-01,18298.19
2021-06-02,18407.29
2021-06-03,18510.63
2021-06-04,18557.71
2021-06-07,18775.97
2021-06-08,19083.7
2021-06-09,18951.84
2021-06-10,19139.61
2021-06-11,19036.48
2021-06-14,19072.1
2021-06-15,19172.52
2021-06-16,19142.59
2021-06-17,19072.03
2021-06-18,18892.71
2021-06-21,18945.08
2021-06-22,19062.0
2021-06-23,18952.74
2021-06-24,18966.03
2021-06-25,19057.21
2021-06-28,19176.57
2021-06-29,19112.26
2021-06-30,19312.4
2021-07-01,19421.47
2021-07-02,19845.49
2021-07-05,20099.19
2021-07-06,19937.74
2021-07-07,20274.24
2021-07-08,20197.44
2021-07-09,20201.19
2021-07-12,20265.23
2021-07-13,20318.07
2021-07-14,20389.91
2021-07-15,20388.47
2021-07-16,20370.07
2021-07-19,20388.98
2021-07-20,20379.54
2021-07-22,20588.12
2021-07-23,20621.6
2021-07-26,20709.46
2021-07-27,20639.03
2021-07-28,20506.67
2021-07-29,20615.57
2021-07-30,20924.97
2021-08-02,21036.78
2021-08-03,21156.18
2021-08-04,20937.23
2021-08-05,20898.8
2021-08-06,21131.38
2021-08-09,21272.42
2021-08-10,20935.72
2021-08-11,20904.58
2021-08-12,21042.77
2021-08-13,21060.1
2021-08-16,20955.49
2021-08-17,20973.46
2021-08-18,20970.15
2021-08-20,20760.33
2021-08-23,20396.38
2021-08-24,20662.36
2021-08-25,20693.43
2021-08-26,20604.97
2021-08-27,20965.87
2021-08-30,21373.22
2021-08-31,21513.98
2021-09-01,21512.5
2021-09-02,21685.7
2021-09-03,21704.42
2021-09-06,21816.76
2021-09-07,21675.27
2021-09-08,21588.87
2021-09-09,21725.27
2021-09-13,22124.53
2021-09-14,22321.3
2021-09-15,22397.81
2021-09-16,22412.82
2021-09-17,22004.14
2021-09-20,21586.36
2021-09-21,21900.02
2021-09-22,22106.56
2021-09-23,22303.08
2021-09-24,22370.49
2021-09-27,22331.25
2021-09-28,22249.16
2021-09-29,22260.98
2021-09-30,22350.44
2021-10-01,22449.63
2021-10-04,23351.74
2021-10-05,23622.5
2021-10-06,23678.59
2021-10-07,23976.01
2021-10-08,24138.89
2021-10-11,24273.85
2021-10-12,24394.81
2021-10-13,24528.74
2021-10-14,24486.85
2021-10-18,24609.14
2021-10-19,24087.22
2021-10-20,22896.49
2021-10-21,22451.99
2021-10-22,22243.82
2021-10-25,21699.23
2021-10-26,22216.81
2021-10-27,22384.89
2021-10-28,21826.09
2021-10-29,21519.63
2021-11-01,21777.17
2021-11-02,21685.98
2021-11-03,21440.3
2021-11-04,21718.43
2021-11-08,21725.77
2021-11-09,22044.0
2021-11-10,21925.48
2021-11-11,21991.4
2021-11-12,21986.04
2021-11-15,22076.6
2021-11-16,22042.72
2021-11-17,21997.29
2021-11-18,21917.57
2021-11-22,20979.57
2021-11-23,21486.86
2021-11-24,21252.66
2021-11-25,21403.22
2021-11-26,20855.46
2021-11-29,20708.7
