Date,Close
2021-06-24,5145.5
2021-06-25,5179.14990234375
2021-06-28,5190.14990234375
2021-06-29,5154.64990234375
2021-06-30,5138.64990234375
2021-07-01,5118.2001953125
2021-07-02,5109.5
2021-07-06,5164.89990234375
2021-07-07,5205.89990234375
2021-07-08,5152.5498046875
2021-07-09,5192.25
2021-07-12,5214.5498046875
2021-07-13,5246.75
2021-07-14,5246.4501953125
2021-07-15,5264.10009765625
2021-07-16,5297.10009765625
2021-07-19,5273.35009765625
2021-07-20,5227.14990234375
2021-07-22,5307.39990234375
2021-07-23,5303.25
2021-07-26,5307.0
2021-07-27,5295.4501953125
2021-07-28,5306.35009765625
2021-07-29,5407.39990234375
2021-07-30,5387.0498046875
2021-08-02,5448.0
2021-08-03,5469.89990234375
2021-08-04,5436.5498046875
2021-08-05,5441.60009765625
2021-08-06,5409.10009765625
2021-08-09,5359.0
2021-08-10,5280.39990234375
2021-08-11,5355.0498046875
2021-08-12,5367.14990234375
2021-08-13,5396.89990234375
2021-08-16,5428.35009765625
2021-08-17,5378.85009765625
2021-08-18,5385.60009765625
2021-08-20,5203.60009765625
2021-08-23,5163.39990234375
2021-08-24,5250.75
2021-08-25,5272.4501953125
2021-08-26,5259.25
2021-08-27,5324.35009765625
2021-08-30,5432.39990234375
2021-08-31,5488.5
2021-09-01,5460.2001953125
2021-09-02,5517.4501953125
2021-09-03,5589.5498046875
2021-09-06,5610.35009765625
2021-09-07,5600.2998046875
2021-09-08,5614.75
2021-09-09,5653.2001953125
2021-09-13,5684.10009765625
2021-09-14,5671.2001953125
2021-09-15,5724.5
2021-09-16,5722.64990234375
2021-09-17,5634.64990234375
2021-09-20,5444.0
2021-09-21,5517.5
2021-09-22,5569.64990234375
2021-09-23,5639.9501953125
2021-09-24,5569.7001953125
2021-09-27,5600.39990234375
2021-09-28,5642.2998046875
2021-09-29,5725.4501953125
2021-09-30,5700.2998046875
2021-10-01,5726.9501953125
2021-10-04,5822.35009765625
2021-10-05,5885.35009765625
2021-10-06,5800.4501953125
2021-10-07,5818.64990234375
2021-10-08,5842.7001953125
2021-10-11,5911.64990234375
2021-10-12,5942.75
2021-10-13,6006.7998046875
2021-10-14,6064.25
2021-10-18,6187.14990234375
2021-10-19,6047.75
2021-10-20,5928.4501953125
2021-10-21,5891.85009765625
2021-10-22,5813.39990234375
2021-10-25,5773.2998046875
2021-10-26,5883.5
2021-10-27,5850.75
2021-10-28,5744.75
2021-10-29,5737.7998046875
2021-11-01,5848.7998046875
2021-11-02,5780.0
2021-11-03,5822.7998046875
2021-11-04,5845.39990234375
2021-11-08,5946.9501953125
2021-11-09,5945.0498046875
2021-11-10,5910.7998046875
2021-11-11,5886.7001953125
2021-11-12,5927.0
2021-11-15,5900.9501953125
2021-11-16,5835.2001953125
2021-11-17,5795.75
2021-11-18,5714.64990234375
2021-11-22,5598.0498046875
2021-11-23,5716.5498046875
2021-11-24,5699.60009765625
2021-11-25,5747.9501953125
2021-11-26,5506.35009765625
2021-11-29,5463.14990234375
2021-11-30,5399.10009765625
2021-12-01,5465.9501953125
2021-12-02,5535.7001953125
2021-12-03,5523.85009765625
2021-12-06,5455.39990234375
2021-12-07,5552.0
2021-12-08,5630.5
2021-12-09,5656.5498046875
2021-12-10,5670.14990234375
2021-12-13,5645.2001953125
2021-12-14,5659.5
2021-12-15,5625.9501953125
2021-12-16,5627.25
2021-12-17,5519.4501953125
2021-12-20,5335.2001953125
2021-12-21,5444.2998046875
2021-12-22,5530.75
2021-12-23,5558.0498046875
2021-12-24,5501.64990234375
2021-12-27,5499.2001953125
2021-12-28,5580.64990234375
2021-12-29,5550.2001953125
2021-12-30,5500.60009765625
2021-12-31,5580.5498046875
2022-01-03,5671.75
2022-01-04,5712.5
2022-01-05,5779.5498046875
2022-01-06,5739.60009765625
2022-01-07,5822.89990234375
2022-01-10,5867.89990234375
2022-01-11,5847.60009765625
2022-01-12,5937.7001953125
2022-01-13,6023.0
2022-01-14,6024.60009765625
2022-01-17,6105.7998046875
2022-01-18,5979.85009765625
2022-01-19,5992.10009765625
2022-01-20,5990.64990234375
2022-01-21,5879.2001953125
2022-01-24,5657.2998046875
2022-01-25,5725.39990234375
2022-01-27,5671.64990234375
2022-01-28,5730.85009765625
2022-01-31,5761.64990234375
2022-02-01,5881.7001953125
2022-02-02,5904.85009765625
2022-02-03,5852.9501953125
2022-02-04,5873.0
2022-02-07,5883.14990234375
2022-02-08,5876.2998046875
2022-02-09,5940.35009765625
2022-02-10,5975.0498046875
2022-02-11,5910.89990234375
2022-02-14,5695.64990234375
2022-02-15,5840.85009765625
2022-02-16,5831.7998046875
2022-02-17,5841.39990234375
2022-02-18,5793.0
2022-02-21,5699.4501953125
2022-02-22,5652.4501953125
2022-02-23,5640.39990234375
2022-02-24,5329.7001953125
2022-02-25,5533.14990234375
2022-02-28,5669.75
2022-03-02,5732.7998046875
2022-03-03,5732.75
2022-03-04,5607.25
2022-03-07,5599.25
2022-03-08,5590.89990234375
2022-03-09,5632.39990234375
2022-03-10,5733.5498046875
2022-03-11,5761.5
2022-03-14,5751.2001953125
2022-03-15,5630.2998046875
2022-03-16,5769.4501953125
2022-03-17,5876.7998046875
2022-03-21,5864.89990234375
2022-03-22,5913.7998046875
2022-03-23,5957.89990234375
2022-03-24,6015.5
2022-03-25,6012.85009765625
2022-03-28,6028.0498046875
2022-03-29,6048.5
2022-03-30,6004.64990234375
2022-03-31,5995.2001953125
