,Close
2021-09-27,1688.42
2021-09-28,1683.77
2021-09-29,1668.4
2021-09-30,1669.22
2021-10-01,1665.88
2021-10-04,1688.15
2021-10-05,1685.84
2021-10-06,1674.78
2021-10-07,1699.08
2021-10-08,1749.94
2021-10-11,1829.89
2021-10-12,1848.91
2021-10-13,1852.8
2021-10-14,1857.81
2021-10-18,1852.25
2021-10-19,1855.61
2021-10-20,1819.44
2021-10-21,1790.2
2021-10-22,1766.44
2021-10-25,1692.3
2021-10-26,1733.16
2021-10-27,1721.22
2021-10-28,1671.2
2021-10-29,1682.91
2021-11-01,1716.18
2021-11-02,1722.62
2021-11-03,1712.81
2021-11-04,1741.15
2021-11-08,1772.4
2021-11-09,1778.34
2021-11-10,1785.09
2021-11-11,1782.99
2021-11-12,1793.34
2021-11-15,1817.98
2021-11-16,1818.71
2021-11-17,1806.7
2021-11-18,1772.62
2021-11-22,1716.04
2021-11-23,1744.48
2021-11-24,1741.76
2021-11-25,1742.03
2021-11-26,1697.09
2021-11-29,1664.43
2021-11-30,1688.84
2021-12-01,1693.46
2021-12-02,1738.69
2021-12-03,1752.04
2021-12-06,1716.59
2021-12-07,1739.53
2021-12-08,1780.58
2021-12-09,1794.35
2021-12-10,1826.94
2021-12-13,1815.58
2021-12-14,1833.89
2021-12-15,1796.79
2021-12-16,1778.81
2021-12-17,1717.87
2021-12-20,1641.33
2021-12-21,1650.17
2021-12-22,1682.18
2021-12-23,1689.12
2021-12-24,1672.96
2021-12-27,1675.8
2021-12-28,1704.63
2021-12-29,1701.19
2021-12-30,1692.44
2021-12-31,1714.47
2022-01-03,1736.26
2022-01-04,1743.72
2022-01-05,1743.36
2022-01-06,1744.48
2022-01-07,1743.99
2022-01-10,1757.56
2022-01-11,1753.74
2022-01-12,1755.57
2022-01-13,1784.98
2022-01-14,1798.22
2022-01-17,1801.89
2022-01-18,1759.83
2022-01-19,1772.84
2022-01-20,1782.42
2022-01-21,1738.49
2022-01-24,1648.23
2022-01-25,1652.65
2022-01-27,1624.24
2022-01-28,1638.21
2022-01-31,1638.54
2022-02-01,1643.69
2022-02-02,1686.31
2022-02-03,1696.04
2022-02-04,1684.09
2022-02-07,1638.38
2022-02-08,1624.44
2022-02-09,1639.69
2022-02-10,1647.68
2022-02-11,1624.27
2022-02-14,1565.2
2022-02-15,1596.45
2022-02-16,1609.76
2022-02-17,1600.05
2022-02-18,1588.69
2022-02-21,1532.23
2022-02-22,1489.62
2022-02-23,1494.41
2022-02-24,1396.3
2022-02-25,1457.44
2022-02-28,1479.18
2022-03-02,1506.86
2022-03-03,1507.06
2022-03-04,1476.21
2022-03-07,1445.85
2022-03-08,1469.49
2022-03-09,1507.89
2022-03-10,1571.16
2022-03-11,1597.09
2022-03-14,1622.47
2022-03-15,1601.99
2022-03-16,1630.76
2022-03-17,1642.35
