,Close
2021-08-11,27892.6
2021-08-12,28388.1
2021-08-13,28437.05
2021-08-16,28463.6
2021-08-17,28731.8
2021-08-18,28745.85
2021-08-20,28187.75
2021-08-23,27903.35
2021-08-24,28371.0
2021-08-25,28721.35
2021-08-26,28977.1
2021-08-27,29314.7
2021-08-30,29808.3
2021-08-31,30213.4
2021-09-01,30292.65
2021-09-02,30646.3
2021-09-03,30836.45
2021-09-06,30906.85
2021-09-07,30794.4
2021-09-08,30937.6
2021-09-09,31199.55
2021-09-13,31478.2
2021-09-14,31524.0
2021-09-15,31722.8
2021-09-16,31797.1
2021-09-17,31627.35
2021-09-20,30922.15
2021-09-21,31036.6
2021-09-22,31378.6
2021-09-23,31768.5
2021-09-24,31750.85
2021-09-27,31567.4
2021-09-28,31331.2
2021-09-29,31556.9
2021-09-30,31641.8
2021-10-01,31624.55
2021-10-04,32296.15
2021-10-05,32497.8
2021-10-06,32336.5
2021-10-07,32748.55
2021-10-08,33071.55
2021-10-11,33080.4
2021-10-12,32933.95
2021-10-13,33436.65
2021-10-14,33913.7
2021-10-18,34172.35
2021-10-19,33850.65
2021-10-20,32964.95
2021-10-21,32529.05
2021-10-22,31998.25
2021-10-25,31477.0
2021-10-26,32196.8
2021-10-27,32372.4
2021-10-28,31568.2
2021-10-29,31388.8
2021-11-01,31994.35
2021-11-02,32079.05
2021-11-03,32140.75
2021-11-04,32359.3
2021-11-08,32586.9
2021-11-09,33057.9
2021-11-10,33153.55
2021-11-11,33143.2
2021-11-12,33549.35
2021-11-15,33705.1
2021-11-16,33799.85
2021-11-17,33876.95
2021-11-18,33312.75
2021-11-22,32401.25
2021-11-23,33129.3
2021-11-24,33190.25
2021-11-25,33517.75
2021-11-26,32483.3
2021-11-29,31978.4
2021-11-30,32234.85
2021-12-01,32582.8
2021-12-02,33167.35
2021-12-03,33049.45
2021-12-06,32458.85
2021-12-07,32918.05
2021-12-08,33552.9
2021-12-09,33757.95
2021-12-10,34036.7
2021-12-13,34090.85
2021-12-14,34190.45
2021-12-15,34024.55
2021-12-16,33956.4
2021-12-17,33258.45
2021-12-20,31905.2
2021-12-21,32483.75
2021-12-22,33027.5
2021-12-23,33376.35
2021-12-24,33255.2
2021-12-27,33601.3
2021-12-28,34029.1
2021-12-29,34118.2
2021-12-30,34183.1
2021-12-31,34605.05
2022-01-03,34945.85
2022-01-04,35021.3
2022-01-05,34912.5
2022-01-06,34947.25
2022-01-07,35148.6
2022-01-10,35391.15
2022-01-11,35302.55
2022-01-12,35551.15
2022-01-13,35966.1
2022-01-14,35989.85
2022-01-17,36180.65
2022-01-18,35416.25
2022-01-19,35470.05
2022-01-20,35675.05
2022-01-21,34964.9
2022-01-24,33319.9
2022-01-25,33609.75
2022-01-27,32965.8
2022-01-28,33330.45
2022-01-31,33759.45
2022-02-01,34023.1
2022-02-02,34465.6
2022-02-03,34139.35
2022-02-04,34081.15
2022-02-07,33683.0
2022-02-08,33225.35
2022-02-09,33618.25
2022-02-10,34005.9
2022-02-11,33311.9
2022-02-14,31848.05
2022-02-15,32782.95
2022-02-16,32776.4
2022-02-17,32685.7
2022-02-18,32318.45
2022-02-21,31783.0
2022-02-22,31569.9
2022-02-23,31898.1
2022-02-24,29935.85
2022-02-25,31421.65
2022-02-28,31885.3
2022-03-02,32108.2
2022-03-03,32456.9
2022-03-04,31958.75
2022-03-07,31363.05
2022-03-08,31715.15
2022-03-09,32280.8
2022-03-10,32955.2
2022-03-11,33122.25
2022-03-14,33420.15
2022-03-15,32981.7
2022-03-16,33510.25
2022-03-17,34007.15
2022-03-21,34083.9
2022-03-22,34237.6
2022-03-23,34409.85
2022-03-24,34713.2
2022-03-25,34715.1
2022-03-28,34637.4
2022-03-29,34690.35
2022-03-30,35108.45
2022-03-31,35463.05
2022-04-01,35995.2
2022-04-04,36593.55
2022-04-05,37078.25
2022-04-06,37451.8
2022-04-07,37060.0
2022-04-08,37268.35
2022-04-11,37422.2
2022-04-12,36605.3
2022-04-13,36352.15
2022-04-18,35680.9
2022-04-19,34994.5
2022-04-20,35083.9
2022-04-21,35782.8
2022-04-22,35315.4
2022-04-25,34318.15
2022-04-26,34687.6
2022-04-27,34368.75
2022-04-28,34510.5
2022-04-29,34333.15
2022-05-02,33491.75
2022-05-04,32528.0
2022-05-05,32428.95
2022-05-06,31866.4
2022-05-09,31135.35
2022-05-10,30359.5
2022-05-11,29484.2
2022-05-12,28655.65
2022-05-13,28931.75
2022-05-16,29340.1
2022-05-17,30569.1
2022-05-18,30699.2
2022-05-19,29591.65
2022-05-20,29946.8
2022-05-23,29743.8
2022-05-24,29507.65
2022-05-25,28449.9
2022-05-26,28684.95
2022-05-27,29145.3
2022-05-30,30064.95
2022-05-31,30173.5
2022-06-01,29897.45
2022-06-02,30006.05
2022-06-03,29623.4
2022-06-06,29456.05
2022-06-07,29366.65
2022-06-08,29235.8
2022-06-09,29409.35
2022-06-10,29334.25
2022-06-13,28152.1
2022-06-14,27831.9
2022-06-15,27773.3
2022-06-16,26842.35
2022-06-17,26275.75
2022-06-20,25193.0
2022-06-21,26232.85
2022-06-22,25691.55
2022-06-23,25914.35
2022-06-24,26226.1
2022-06-27,26637.35
2022-06-28,26623.5
2022-06-29,26511.2
2022-06-30,26214.1
2022-07-01,25991.55
2022-07-04,26137.4
2022-07-05,26068.2
2022-07-06,26297.6
2022-07-07,26759.1
2022-07-08,26813.55
2022-07-11,27085.7
2022-07-12,27070.8
2022-07-13,26900.55
2022-07-14,26678.95
2022-07-15,26856.2
2022-07-18,27410.05
2022-07-19,27713.4
2022-07-20,27917.9
2022-07-21,28148.15
2022-07-22,28073.95
2022-07-25,28007.15
2022-07-26,27640.2
2022-07-27,27656.3
2022-07-28,27819.75
2022-07-29,28286.15
2022-08-01,28925.4
2022-08-02,28994.5
2022-08-03,28856.4
2022-08-04,28837.5
2022-08-05,28954.1
2022-08-08,29160.4
2022-08-10,28901.05
2022-08-11,29183.05
2022-08-12,29433.65
2022-08-16,29710.9
2022-08-17,29856.35
2022-08-18,29983.25
2022-08-19,29549.0
2022-08-22,28965.9
2022-08-23,29135.45
2022-08-24,29372.5
2022-08-25,29244.6
2022-08-26,29343.55
2022-08-29,28982.5
2022-08-30,29957.6
2022-09-01,30479.5
2022-09-02,30708.45
2022-09-05,30939.9
2022-09-06,30947.2
2022-09-07,31040.9
2022-09-08,31194.55
2022-09-09,31208.55
2022-09-12,31596.9
2022-09-13,31540.55
2022-09-14,31486.25
2022-09-15,31626.1
2022-09-16,30886.2
2022-09-19,30633.45
2022-09-20,30926.15
2022-09-21,30620.9
2022-09-22,31079.05
2022-09-23,30499.2
2022-09-26,29352.3
2022-09-27,29202.8
2022-09-28,28962.45
2022-09-29,29071.6
2022-09-30,29586.2
2022-10-03,28983.7
2022-10-04,29800.65
2022-10-06,30255.05
2022-10-07,30288.7
2022-10-10,30037.85
2022-10-11,29560.0
2022-10-12,29720.2
2022-10-13,29573.65
2022-10-14,29597.4
2022-10-17,29749.6
2022-10-18,30179.95
2022-10-19,30159.05
2022-10-20,30196.3
2022-10-21,30069.4
2022-10-24,30270.65
2022-10-25,30347.5
2022-10-27,30517.95
2022-10-28,30251.7
2022-10-31,30520.5
2022-11-01,30842.6
2022-11-02,30722.8
2022-11-03,30795.75
2022-11-04,30855.6
2022-11-07,31112.6
2022-11-09,31105.8
2022-11-10,30716.75
2022-11-11,30693.9
2022-11-14,30619.55
2022-11-15,30645.55
2022-11-16,30462.15
2022-11-17,30385.35
2022-11-18,30164.95
2022-11-21,30064.95
2022-11-22,30176.05
2022-11-23,30336.4
2022-11-24,30378.75
2022-11-25,30465.9
2022-11-28,30549.65
2022-11-29,30378.0
2022-11-30,30688.1
2022-12-01,30746.95
2022-12-02,30833.05
2022-12-05,30811.4
2022-12-06,30776.7
2022-12-07,30650.65
2022-12-08,30786.85
2022-12-09,30706.7
2022-12-12,30851.8
2022-12-13,30944.5
2022-12-14,30982.45
2022-12-15,30710.6
2022-12-16,30390.1
2022-12-19,30590.5
2022-12-20,30486.5
2022-12-21,29634.05
2022-12-22,29241.55
2022-12-23,27860.05
2022-12-26,28823.35
2022-12-27,29133.25
2022-12-28,29498.8
2022-12-29,29637.7
2022-12-30,29685.5
2023-01-02,29670.15
2023-01-03,29649.25
2023-01-04,29292.9
2023-01-05,29395.7
2023-01-06,29170.85
2023-01-09,29444.55
2023-01-10,29143.35
2023-01-11,29012.7
2023-01-12,29030.35
2023-01-13,29166.1
2023-01-16,29240.1
2023-01-17,29430.5
2023-01-18,29280.9
2023-01-19,29182.55
2023-01-20,29114.1
2023-01-23,29035.65
2023-01-24,29020.75
2023-01-25,28484.9
2023-01-27,27228.55
2023-01-30,26825.0
2023-01-31,27358.05
2023-02-01,26516.9
2023-02-02,26266.7
2023-02-03,26202.5
2023-02-06,26309.55
2023-02-07,26271.15
2023-02-08,26531.15
2023-02-09,26336.05
2023-02-10,26307.1
2023-02-13,25952.25
2023-02-14,25895.1
2023-02-15,25874.65
2023-02-16,26213.8
2023-02-17,26091.5
2023-02-20,26049.6
2023-02-21,25953.9
2023-02-22,25452.65
2023-02-23,25413.85
2023-02-24,25231.05
2023-02-27,24982.7
2023-02-28,25277.2
2023-03-01,25856.25
2023-03-02,25872.45
2023-03-03,26250.8
2023-03-06,26530.5
2023-03-08,26772.1
2023-03-09,26661.8
2023-03-10,26526.95
2023-03-13,26105.85
2023-03-14,25746.25
2023-03-15,25821.3
2023-03-16,25657.75
2023-03-17,25863.0
2023-03-20,25421.75
2023-03-21,25725.45
2023-03-22,25946.75
2023-03-23,25832.45
2023-03-24,25550.2
2023-03-27,25280.15
2023-03-28,25170.55
2023-03-29,25805.2
2023-03-31,25993.55
2023-04-03,25987.65
2023-04-05,25979.95
2023-04-06,26108.85
2023-04-10,26146.75
2023-04-11,26326.1
2023-04-12,26383.2
2023-04-13,26480.2
2023-04-17,26827.4
2023-04-18,26937.4
2023-04-19,26888.75
2023-04-20,26743.3
2023-04-21,26603.8
2023-04-24,26853.95
2023-04-25,26919.75
2023-04-26,27143.7
2023-04-27,27311.1
2023-04-28,27659.4
2023-05-02,27841.5
2023-05-03,28008.9
2023-05-04,28300.8
2023-05-05,28180.7
2023-05-08,28259.8
2023-05-09,28117.7
2023-05-10,28093.0
2023-05-11,28157.85
2023-05-12,28132.1
2023-05-15,28206.5
2023-05-16,28336.3
2023-05-17,28454.75
2023-05-18,28257.0
2023-05-19,28206.6
2023-05-22,28340.5
2023-05-23,28343.7
2023-05-24,28392.7
2023-05-25,28560.05
2023-05-26,28844.55
2023-05-29,29033.9
2023-05-30,29106.85
2023-05-31,29305.7
2023-06-01,29360.15
2023-06-02,29600.7
2023-06-05,29716.15
2023-06-06,29852.75
2023-06-07,30060.1
2023-06-08,29905.3
2023-06-09,29987.65
2023-06-12,30138.05
2023-06-13,30366.7
2023-06-14,30385.95
2023-06-15,30463.55
2023-06-16,30951.25
2023-06-19,30922.05
2023-06-20,30988.1
2023-06-21,31065.5
2023-06-22,30659.1
2023-06-23,30284.3
2023-06-26,30434.6
2023-06-27,30630.6
2023-06-28,30947.2
2023-06-30,31290.15
2023-07-03,31640.2
2023-07-04,31625.55
2023-07-05,32009.2
2023-07-06,32245.85
2023-07-07,32124.1
2023-07-10,31854.7
2023-07-11,32352.4
2023-07-12,32584.15
2023-07-13,32220.25
2023-07-14,32567.45
2023-07-17,32671.1
2023-07-18,32642.1
2023-07-19,33071.1
2023-07-20,33092.1
2023-07-21,33010.4
2023-07-24,33136.45
2023-07-25,33070.05
2023-07-26,33371.3
2023-07-27,33330.65
2023-07-28,33727.1
2023-07-31,33995.7
2023-08-01,33841.55
2023-08-02,33402.8
2023-08-03,33343.35
2023-08-04,33494.25
2023-08-07,33592.85
2023-08-08,33807.45
2023-08-09,33841.35
2023-08-10,33721.5
2023-08-11,33726.75
2023-08-14,33534.45
2023-08-16,33583.85
2023-08-17,33627.55
2023-08-18,33638.35
2023-08-21,33778.5
2023-08-22,34092.15
2023-08-23,34383.1
2023-08-24,34246.75
2023-08-25,33905.5
2023-08-28,33978.15
2023-08-29,34115.45
2023-08-30,34424.75
2023-08-31,34723.85
2023-09-01,35082.65
2023-09-04,35491.25
2023-09-05,35885.15
2023-09-06,35680.75
2023-09-07,35839.95
2023-09-08,36197.55
2023-09-11,36799.55
2023-09-12,35508.65
2023-09-13,35738.2
2023-09-14,36109.75
2023-09-15,36010.45
2023-09-18,36120.75
2023-09-20,35888.9
2023-09-21,35552.45
2023-09-22,35667.5
2023-09-25,35763.25
2023-09-26,35986.0
2023-09-27,36373.85
2023-09-28,36093.4
2023-09-29,36496.65
2023-10-03,36802.7
2023-10-04,36154.1
2023-10-05,36124.2
2023-10-06,36326.8
2023-10-09,35546.25
2023-10-10,36200.0
2023-10-11,36398.65
2023-10-12,36495.55
2023-10-13,36378.6
2023-10-16,36572.8
2023-10-17,36994.65
2023-10-18,36657.8
2023-10-19,36707.2
2023-10-20,36402.65
2023-10-23,35060.45
2023-10-25,34748.55
2023-10-26,34466.75
2023-10-27,35290.55
2023-10-30,35259.3
2023-10-31,35216.15
2023-11-01,35187.05
2023-11-02,35818.1
2023-11-03,36058.1
2023-11-06,36381.95
2023-11-07,36518.7
2023-11-08,36976.15
2023-11-09,37023.1
2023-11-10,37286.65
2023-11-12,37615.85
2023-11-13,37896.6
2023-11-15,38227.25
2023-11-16,38458.55
2023-11-17,38538.05
2023-11-20,38762.5
2023-11-21,38397.8
2023-11-22,38098.1
2023-11-23,38249.55
2023-11-24,38316.5
2023-11-28,38335.65
2023-11-29,38710.2
2023-11-30,39097.85
2023-12-01,39649.65
2023-12-04,40408.9
2023-12-05,40494.45
2023-12-06,40715.1
2023-12-07,40776.45
2023-12-08,40686.75
2023-12-11,41276.15
2023-12-12,41276.55
2023-12-13,41759.8
2023-12-14,42340.3
2023-12-15,42518.9
2023-12-18,42508.95
2023-12-19,42490.2
2023-12-20,41005.1
2023-12-21,41666.65
2023-12-22,41811.6
2023-12-26,41962.35
2023-12-27,42025.45
2023-12-28,42059.4
2023-12-29,42306.3
2024-01-01,42422.35
2024-01-02,42330.5
2024-01-03,42480.35
2024-01-04,43080.2
2024-01-05,43353.25
2024-01-08,43343.05
2024-01-09,43325.85
2024-01-10,43432.0
2024-01-11,43397.0
2024-01-12,43748.6
2024-01-15,44378.05
2024-01-16,44363.6
2024-01-17,44157.6
2024-01-18,44251.1
2024-01-19,45381.95
2024-01-20,45752.4
2024-01-23,43958.4
2024-01-24,45056.8
2024-01-25,45055.7
2024-01-29,45895.4
2024-01-30,45991.3
2024-01-31,47075.2
2024-02-01,46758.5
2024-02-02,47086.15
2024-02-05,46752.0
2024-02-06,46896.7
2024-02-07,47499.1
2024-02-08,47460.25
2024-02-09,46578.95
2024-02-12,45018.45
2024-02-13,45310.55
2024-02-14,45796.6
2024-02-15,46321.3
2024-02-16,46543.05
2024-02-19,46823.45
2024-02-20,46681.9
2024-02-21,46019.0
2024-02-22,46615.05
2024-02-23,46959.75
2024-02-26,46919.6
2024-02-27,47027.65
2024-02-28,46137.9
2024-02-29,46491.55
2024-03-01,46864.55
2024-03-02,47130.2
2024-03-04,47128.9
2024-03-05,46755.2
2024-03-06,46336.05
2024-03-07,46686.0
2024-03-11,46477.15
2024-03-12,45774.1
2024-03-13,43434.9
2024-03-14,44767.95
2024-03-15,44583.65
2024-03-18,44274.3
2024-03-19,43595.25
2024-03-20,43925.3
2024-03-21,45271.55
2024-03-22,45591.15
2024-03-26,46511.95
2024-03-27,46807.35
2024-03-28,47200.3
2024-04-01,48392.25
2024-04-02,48855.4
2024-04-03,49245.2
2024-04-04,49411.75
2024-04-05,49628.85
2024-04-08,49323.3
2024-04-09,49055.95
2024-04-10,49497.0
2024-04-12,49075.95
2024-04-15,48213.9
2024-04-16,48229.85
2024-04-18,48039.3
2024-04-19,47743.75
2024-04-22,48566.4
2024-04-23,49282.55
2024-04-24,49506.2
2024-04-25,49881.7
2024-04-26,50299.3
2024-04-29,50173.95
2024-04-30,50494.7
2024-05-02,51158.7
2024-05-03,51036.1
2024-05-06,50313.65
2024-05-07,49099.4
2024-05-08,49712.15
2024-05-09,48666.9
2024-05-10,48961.0
2024-05-13,48922.7
2024-05-14,49974.25
2024-05-15,50632.5
2024-05-16,51290.0
2024-05-17,51835.35
2024-05-18,52315.65
2024-05-21,52818.25
2024-05-22,52848.8
2024-05-23,53503.15
2024-05-24,53550.45
2024-05-27,53763.35
2024-05-28,53066.6
2024-05-29,52984.65
2024-05-30,52446.05
2024-05-31,53190.65
2024-06-03,55710.25
2024-06-04,49834.45
2024-06-05,51844.6
2024-06-06,53418.95
2024-06-07,54272.4
2024-06-10,54515.9
2024-06-11,54748.9
2024-06-12,55190.05
2024-06-13,55720.25
2024-06-14,56238.65
2024-06-18,56537.65
2024-06-19,55784.65
2024-06-20,56085.25
2024-06-21,56197.9
2024-06-24,56430.65
2024-06-25,56154.55
2024-06-26,55822.8
2024-06-27,55961.55
2024-06-28,56314.8
2024-07-01,56573.2
2024-07-02,56270.35
2024-07-03,57088.85
2024-07-04,57792.1
2024-07-05,58543.85
2024-07-08,58998.5
2024-07-09,59085.4
2024-07-10,59007.75
2024-07-11,59485.95
2024-07-12,59284.05
2024-07-15,59811.95
2024-07-16,59564.65
2024-07-18,58161.2
2024-07-19,56989.75
2024-07-22,57632.7
2024-07-23,57016.75
2024-07-24,57841.0
2024-07-25,57571.9
2024-07-26,58322.8
2024-07-29,59570.1
2024-07-30,59597.75
2024-07-31,60090.65
2024-08-01,59311.25
2024-08-02,58809.9
2024-08-05,56189.4
2024-08-06,55322.8
2024-08-07,57195.35
2024-08-08,56957.25
2024-08-09,57883.8
2024-08-12,58249.8
2024-08-13,57763.15
2024-08-14,57470.15
2024-08-16,58611.75
2024-08-19,59087.95
2024-08-20,59335.3
2024-08-21,59284.4
2024-08-22,59508.9
2024-08-23,59484.2
2024-08-26,59587.05
2024-08-27,59720.45
2024-08-28,60111.15
2024-08-29,59932.8
2024-08-30,60274.95
2024-09-02,59936.65
2024-09-03,60053.05
2024-09-04,59879.1
2024-09-05,59721.05
2024-09-06,58824.25
2024-09-09,58408.4
2024-09-10,58955.4
2024-09-11,58857.5
2024-09-12,59743.0
2024-09-13,60014.2
2024-09-16,60671.9
2024-09-17,60302.45
2024-09-18,60352.6
2024-09-19,59455.9
2024-09-20,60941.55
2024-09-23,61542.95
2024-09-24,61620.8
2024-09-25,60836.85
2024-09-26,60405.8
2024-09-27,60558.25
2024-09-30,60409.8
2024-10-01,60372.0
2024-10-03,58848.15
2024-10-04,58511.45
2024-10-07,56887.15
2024-10-08,58860.05
2024-10-09,59839.95
2024-10-10,59894.95
2024-10-11,60091.95
2024-10-14,60424.35
2024-10-15,60748.85
2024-10-16,60175.75
2024-10-17,58866.65
2024-10-18,58927.15
2024-10-21,58020.7
2024-10-22,55968.45
2024-10-23,56098.95
2024-10-24,55827.75
2024-10-25,54348.7
2024-10-28,55175.95
2024-10-29,55818.25
2024-10-30,56015.1
2024-10-31,56150.2
2024-11-01,56570.55
2024-11-04,55599.5
2024-11-05,55738.65
2024-11-06,57337.75
2024-11-07,56831.95
2024-11-08,55489.9
2024-11-11,55171.15
2024-11-12,54396.65
2024-11-13,52646.25
2024-11-14,52789.8
2024-11-18,52665.5
2024-11-19,53523.6
2024-11-21,53141.35
2024-11-22,53614.7
2024-11-25,54927.8
2024-11-26,54834.95
2024-11-27,55640.2
2024-11-28,56086.8
2024-11-29,56108.85
2024-12-02,56810.4
2024-12-03,57233.55
2024-12-04,57769.25
2024-12-05,58300.35
2024-12-06,59045.7
2024-12-09,59148.05
2024-12-10,58977.1
2024-12-11,59317.0
2024-12-12,59025.9
2024-12-13,58688.25
2024-12-16,59279.5
2024-12-17,58946.3
2024-12-18,58377.45
2024-12-19,58089.4
2024-12-20,56427.75
2024-12-23,56385.7
2024-12-24,56386.7
2024-12-26,56401.45
2024-12-27,56347.95
2024-12-30,55911.75
2024-12-31,56293.05
2025-01-01,56743.3
2025-01-02,57276.95
2025-01-03,57044.6
2025-01-06,54905.9
2025-01-07,55487.55
2025-01-08,54669.0
2025-01-09,53615.2
2025-01-10,52170.65
2025-01-13,49714.6
2025-01-14,51149.95
2025-01-15,51340.15
2025-01-16,51841.25
2025-01-17,52300.45
2025-01-20,52820.4
2025-01-21,50862.95
2025-01-22,49776.95
2025-01-23,50411.25
2025-01-24,49422.75
2025-01-27,47758.0
2025-01-28,46981.4
2025-01-29,48587.75
2025-01-30,48452.6
2025-01-31,49962.65
2025-02-01,49416.05
2025-02-03,47948.95
2025-02-04,48747.25
2025-02-05,49603.1
2025-02-06,48880.25
2025-02-07,48933.15
2025-02-10,47770.95
2025-02-11,46149.15
2025-02-12,46183.75
2025-02-13,46253.45
2025-02-14,44569.2
2025-02-17,44477.2
2025-02-18,43823.5
2025-02-19,45054.4
2025-02-20,45819.4
2025-02-21,45485.95
2025-02-24,44904.1
2025-02-25,44561.2
2025-02-27,43410.65
2025-02-28,42264.05
2025-03-03,42231.6
2025-03-04,42671.2
2025-03-05,43737.4
2025-03-06,43953.3
2025-03-07,44223.65
2025-03-10,43259.7
2025-03-11,43325.5
2025-03-12,43146.45
2025-03-13,42974.2
2025-03-17,43231.15
2025-03-18,44546.15
2025-03-19,45980.15
2025-03-20,46285.85
2025-03-21,46879.9
2025-03-24,47780.3
2025-03-25,46727.7
2025-03-26,46244.5
2025-03-27,46312.55
2025-03-28,46004.55
2025-04-01,45298.55
2025-04-02,46082.55
2025-04-03,46382.85
2025-04-04,44696.0
2025-04-07,42772.7
2025-04-08,44026.2
2025-04-09,43450.05
2025-04-11,44744.45
2025-04-15,46342.25
2025-04-16,46805.25
2025-04-17,46952.8
2025-04-21,48039.85
2025-04-22,48622.3
2025-04-23,48837.55
2025-04-24,48563.25
2025-04-25,47029.85
2025-04-28,47852.45
2025-04-29,48219.85
2025-04-30,47670.8
2025-05-02,47218.55
2025-05-05,47915.8
2025-05-06,46633.7
2025-05-07,47450.8
2025-05-08,46688.45
2025-05-09,46487.3
2025-05-12,48674.85
2025-05-13,48809.65
2025-05-14,49478.9
2025-05-15,49538.4
2025-05-16,50362.45
2025-05-19,50384.3
2025-05-20,49806.35
2025-05-21,49949.65
2025-05-22,49715.75
2025-05-23,50148.4
2025-05-26,50213.65
2025-05-27,50394.3
2025-05-28,50580.3
2025-05-29,51071.45
2025-05-30,51179.25
2025-06-02,51511.9
2025-06-03,51547.95
2025-06-04,52111.95
2025-06-05,52861.65
2025-06-06,53097.65
2025-06-09,53504.55
2025-06-10,53619.6
2025-06-11,53143.25
2025-06-12,52008.7
2025-06-13,51868.7
2025-06-16,52189.65
2025-06-17,52140.75
2025-06-18,52145.35
2025-06-19,51396.5
2025-06-20,52160.2
2025-06-23,52645.35
2025-06-24,53083.95
2025-06-25,53316.15
2025-06-26,53380.35
2025-06-27,53518.5
2025-06-30,53900.45
2025-07-01,53604.85
2025-07-02,53619.95
2025-07-03,53626.55
2025-07-04,53449.1
2025-07-07,53216.55
2025-07-08,52677.2
2025-07-09,53062.9
2025-07-10,52798.45
2025-07-11,52167.65
2025-07-14,52619.95
2025-07-15,53078.65
2025-07-16,53160.65
2025-07-17,52964.85
2025-07-18,52389.35
2025-07-21,52824.5
2025-07-22,52849.75
2025-07-23,52988.15
2025-07-24,52799.8
2025-07-25,51939.95
2025-07-28,51507.65
2025-07-29,52028.0
2025-07-30,52114.95
2025-07-31,52171.0
2025-08-01,51480.35
2025-08-04,51916.55
2025-08-05,51728.45
2025-08-06,50946.95
2025-08-07,51175.2
2025-08-08,49661.7
2025-08-11,49891.35
2025-08-12,49756.75
2025-08-13,50194.0
2025-08-14,50196.9
2025-08-18,50806.25
2025-08-19,51147.6
2025-08-20,51353.65
2025-08-21,51250.9
2025-08-22,51222.6
2025-08-25,51210.8
2025-08-26,50147.65
2025-08-28,49460.9
2025-08-29,49066.25
2025-09-01,50145.1
2025-09-02,50305.7
2025-09-03,50892.7
2025-09-04,50391.95
2025-09-05,50479.75
