Date,Close
2021-06-24,20078.94921875
2021-06-25,19961.05078125
2021-06-28,19858.5
2021-06-29,19849.150390625
2021-06-30,19822.400390625
2021-07-01,19708.55078125
2021-07-02,19684.099609375
2021-07-06,19726.05078125
2021-07-07,19693.80078125
2021-07-08,19597.44921875
2021-07-09,19501.19921875
2021-07-12,19467.30078125
2021-07-13,19570.599609375
2021-07-14,19524.75
2021-07-15,19436.5
2021-07-16,19567.900390625
2021-07-19,19517.30078125
2021-07-20,19309.94921875
2021-07-22,19600.05078125
2021-07-23,19503.80078125
2021-07-26,19300.099609375
2021-07-27,19116.150390625
2021-07-28,19011.75
2021-07-29,18975.349609375
2021-07-30,18934.150390625
2021-08-02,19229.150390625
2021-08-03,19385.30078125
2021-08-04,19405.19921875
2021-08-05,19432.44921875
2021-08-06,19411.80078125
2021-08-09,19272.75
2021-08-10,19135.75
2021-08-11,19400.75
2021-08-12,19599.05078125
2021-08-13,19677.05078125
2021-08-16,19786.05078125
2021-08-17,19722.44921875
2021-08-18,19685.0
2021-08-20,19348.69921875
2021-08-23,19332.150390625
2021-08-24,19562.5
2021-08-25,19757.25
2021-08-26,19865.05078125
2021-08-27,19942.44921875
2021-08-30,20243.650390625
2021-08-31,20289.69921875
2021-09-01,20356.55078125
2021-09-02,20466.0
2021-09-03,20934.0
2021-09-06,21008.55078125
2021-09-07,20934.5
2021-09-08,21004.69921875
2021-09-09,21148.349609375
2021-09-13,20988.599609375
2021-09-14,21034.900390625
2021-09-15,21350.650390625
2021-09-16,21665.25
2021-09-17,21444.650390625
2021-09-20,21213.44921875
2021-09-21,21324.5
2021-09-22,21499.25
2021-09-23,21893.25
2021-09-24,21716.44921875
2021-09-27,22006.05078125
2021-09-28,22449.349609375
2021-09-29,22864.55078125
2021-09-30,22858.55078125
2021-10-01,23000.19921875
2021-10-04,23334.599609375
2021-10-05,24006.150390625
2021-10-06,23898.0
2021-10-07,23804.400390625
2021-10-08,23902.30078125
2021-10-11,24161.55078125
2021-10-12,24265.94921875
2021-10-13,24604.400390625
2021-10-14,24766.349609375
2021-10-18,25148.69921875
2021-10-19,24785.650390625
2021-10-20,24381.849609375
2021-10-21,24306.400390625
2021-10-22,24280.5
2021-10-25,24160.19921875
2021-10-26,24372.44921875
2021-10-27,24184.849609375
2021-10-28,23580.849609375
2021-10-29,23236.099609375
2021-11-01,23504.5
2021-11-02,23421.69921875
2021-11-03,23489.44921875
2021-11-04,23584.05078125
2021-11-08,23938.80078125
2021-11-09,24004.30078125
2021-11-10,24041.30078125
2021-11-11,23894.75
2021-11-12,24209.30078125
2021-11-15,24268.849609375
2021-11-16,23944.650390625
2021-11-17,23837.900390625
2021-11-18,23794.349609375
2021-11-22,23118.30078125
2021-11-23,23586.94921875
2021-11-24,23650.05078125
2021-11-25,24218.25
2021-11-26,23349.400390625
2021-11-29,23052.150390625
2021-11-30,22823.44921875
2021-12-01,23110.80078125
2021-12-02,23491.599609375
2021-12-03,23258.349609375
2021-12-06,22900.5
2021-12-07,23172.5
2021-12-08,23362.80078125
2021-12-09,23408.30078125
2021-12-10,23429.94921875
2021-12-13,23177.349609375
2021-12-14,23361.400390625
2021-12-15,23185.69921875
2021-12-16,23175.150390625
2021-12-17,22755.75
2021-12-20,22070.44921875
2021-12-21,22325.69921875
2021-12-22,22580.30078125
2021-12-23,22869.650390625
2021-12-24,22588.849609375
2021-12-27,22561.44921875
2021-12-28,22816.599609375
2021-12-29,22745.349609375
2021-12-30,22485.400390625
2021-12-31,22631.94921875
2022-01-03,22849.25
2022-01-04,23370.349609375
2022-01-05,23518.0
2022-01-06,23370.599609375
2022-01-07,23577.69921875
2022-01-10,23712.349609375
2022-01-11,24003.30078125
2022-01-12,24515.80078125
2022-01-13,24817.55078125
2022-01-14,24867.849609375
2022-01-17,25184.5
2022-01-18,25054.94921875
2022-01-19,25293.94921875
2022-01-20,25270.099609375
2022-01-21,25055.849609375
2022-01-24,24425.25
2022-01-25,24716.400390625
2022-01-27,24557.0
2022-01-28,24677.0
2022-01-31,24983.94921875
2022-02-01,24888.44921875
2022-02-02,24998.94921875
2022-02-03,24728.94921875
2022-02-04,24699.150390625
2022-02-07,24825.0
2022-02-08,24500.900390625
2022-02-09,24514.349609375
2022-02-10,24685.55078125
2022-02-11,24549.69921875
2022-02-14,23899.80078125
2022-02-15,24363.80078125
2022-02-16,24392.94921875
2022-02-17,24757.94921875
2022-02-18,24540.69921875
2022-02-21,24174.400390625
2022-02-22,24166.349609375
2022-02-23,24164.75
2022-02-24,22928.099609375
2022-02-25,23590.599609375
2022-02-28,24212.099609375
2022-03-02,24520.650390625
2022-03-03,24968.25
2022-03-04,24491.349609375
2022-03-07,24207.599609375
2022-03-08,24229.0
2022-03-09,24459.099609375
2022-03-10,24816.650390625
2022-03-11,25004.30078125
2022-03-14,24889.80078125
2022-03-15,24347.94921875
2022-03-16,24783.80078125
2022-03-17,25304.80078125
2022-03-21,24936.650390625
2022-03-22,25359.5
2022-03-23,25569.75
2022-03-24,25789.099609375
2022-03-25,25833.55078125
2022-03-28,25989.30078125
2022-03-29,25889.94921875
2022-03-30,25856.19921875
2022-03-31,25822.0
2022-04-01,26454.5
2022-04-04,26841.0
2022-04-05,27150.650390625
2022-04-06,27472.05078125
2022-04-07,27005.150390625
2022-04-08,27512.69921875
2022-04-11,28235.25
2022-04-12,28059.05078125
2022-04-13,28193.69921875
2022-04-18,28423.19921875
2022-04-19,28440.849609375
2022-04-20,28690.69921875
2022-04-21,29026.0
2022-04-22,28877.650390625
2022-04-25,28155.099609375
2022-04-26,28902.599609375
2022-04-27,28527.599609375
2022-04-28,29046.099609375
2022-04-29,28594.150390625
2022-05-02,28573.650390625
2022-05-04,28201.400390625
2022-05-05,28284.900390625
2022-05-06,28339.0
2022-05-09,27570.25
2022-05-10,26581.349609375
2022-05-11,26464.69921875
2022-05-12,25719.150390625
2022-05-13,25347.650390625
2022-05-16,25657.400390625
2022-05-17,26455.849609375
2022-05-18,26314.900390625
2022-05-19,25839.75
2022-05-20,26433.5
2022-05-23,26052.0
2022-05-24,25824.19921875
2022-05-25,25778.0
2022-05-26,25760.44921875
2022-05-27,25511.849609375
2022-05-30,25921.099609375
2022-05-31,25641.099609375
2022-06-01,25456.44921875
2022-06-02,25968.650390625
2022-06-03,25882.400390625
2022-06-06,25830.349609375
2022-06-07,26101.900390625
2022-06-08,25976.25
2022-06-09,26287.69921875
2022-06-10,25808.5
2022-06-13,25317.400390625
2022-06-14,25177.69921875
2022-06-15,24877.0
2022-06-16,24370.0
2022-06-17,24155.150390625
2022-06-20,23701.30078125
2022-06-21,24355.94921875
2022-06-22,23792.05078125
2022-06-23,23692.55078125
2022-06-24,24021.30078125
2022-06-27,24238.150390625
2022-06-28,24477.94921875
2022-06-29,24972.650390625
2022-06-30,25108.5
2022-07-01,24122.849609375
2022-07-04,24078.19921875
2022-07-05,24229.0
2022-07-06,24079.19921875
2022-07-07,24109.150390625
2022-07-08,24347.650390625
2022-07-11,25005.5
2022-07-12,25098.44921875
2022-07-13,24727.19921875
2022-07-14,24975.349609375
2022-07-15,24964.5
2022-07-18,25279.150390625
2022-07-19,25372.69921875
2022-07-20,25608.19921875
2022-07-21,25719.599609375
2022-07-22,25621.650390625
2022-07-25,25360.849609375
2022-07-26,25273.349609375
2022-07-27,25278.650390625
2022-07-28,25555.55078125
2022-07-29,26018.400390625
2022-08-01,26746.44921875
2022-08-02,27038.5
2022-08-03,27052.25
2022-08-04,26803.75
2022-08-05,26418.650390625
2022-08-08,26728.849609375
2022-08-10,26664.75
2022-08-11,26661.75
2022-08-12,27163.94921875
2022-08-16,27462.30078125
2022-08-17,27609.25
2022-08-18,27630.80078125
2022-08-19,27468.05078125
2022-08-22,27234.5
2022-08-23,27492.25
2022-08-24,27561.5
2022-08-25,27514.900390625
2022-08-26,27724.650390625
2022-08-29,27557.44921875
2022-08-30,28104.5
2022-09-01,27565.80078125
