Date,Close
2021-06-24,36242.55078125
2021-06-25,36006.55078125
2021-06-28,36054.44921875
2021-06-29,36234.55078125
2021-06-30,36093.19921875
2021-07-01,36234.8984375
2021-07-02,36216.69921875
2021-07-06,36238.5
2021-07-07,36447.05078125
2021-07-08,36179.1015625
2021-07-09,36184.3984375
2021-07-12,36176.6484375
2021-07-13,36110.30078125
2021-07-14,36073.19921875
2021-07-15,36182.94921875
2021-07-16,36253.55078125
2021-07-19,36180.3984375
2021-07-20,36230.25
2021-07-22,36263.6015625
2021-07-23,36558.6484375
2021-07-26,36486.75
2021-07-27,36360.80078125
2021-07-28,36360.3515625
2021-07-29,35990.05078125
2021-07-30,36051.8984375
2021-08-02,36199.94921875
2021-08-03,36826.05078125
2021-08-04,36482.44921875
2021-08-05,36701.44921875
2021-08-06,36669.80078125
2021-08-09,36691.8984375
2021-08-10,36537.25
2021-08-11,36425.8515625
2021-08-12,36521.8515625
2021-08-13,36842.05078125
2021-08-16,36954.25
2021-08-17,37478.55078125
2021-08-18,37738.30078125
2021-08-20,38596.05078125
2021-08-23,38489.5
2021-08-24,38232.80078125
2021-08-25,38448.1015625
2021-08-26,38670.69921875
2021-08-27,38819.5
2021-08-30,39150.19921875
2021-08-31,39529.69921875
2021-09-01,39644.69921875
2021-09-02,40296.3984375
2021-09-03,40226.25
2021-09-06,40169.05078125
2021-09-07,40289.8515625
2021-09-08,40263.44921875
2021-09-09,40577.94921875
2021-09-13,40592.3515625
2021-09-14,40469.55078125
2021-09-15,40504.5
2021-09-16,41007.6015625
2021-09-17,40798.8984375
2021-09-20,41169.69921875
2021-09-21,41619.94921875
2021-09-22,41507.25
2021-09-23,41548.80078125
2021-09-24,41090.8984375
2021-09-27,40720.6015625
2021-09-28,40682.94921875
2021-09-29,40472.1484375
2021-09-30,40426.55078125
2021-10-01,40399.0
2021-10-04,40445.44921875
2021-10-05,40427.5
2021-10-06,40167.44921875
2021-10-07,40226.3984375
2021-10-08,39993.3515625
2021-10-11,40318.05078125
2021-10-12,40808.75
2021-10-13,41149.3984375
2021-10-14,41377.19921875
2021-10-18,41564.1484375
2021-10-19,40237.30078125
2021-10-20,39696.3515625
2021-10-21,39354.44921875
2021-10-22,38874.80078125
2021-10-25,38491.0
2021-10-26,38826.8515625
2021-10-27,38946.1015625
2021-10-28,38208.55078125
2021-10-29,38222.1015625
2021-11-01,38663.6484375
2021-11-02,38616.19921875
2021-11-03,38370.1015625
2021-11-04,38710.1015625
2021-11-08,39094.75
2021-11-09,38964.25
2021-11-10,38917.3515625
2021-11-11,38542.55078125
2021-11-12,38912.75
2021-11-15,39278.30078125
2021-11-16,39014.6484375
2021-11-17,39013.44921875
2021-11-18,38866.5
2021-11-22,38351.6484375
2021-11-23,38560.1015625
2021-11-24,38178.19921875
2021-11-25,38259.75
2021-11-26,37547.1484375
2021-11-29,37324.8515625
2021-11-30,37386.94921875
2021-12-01,37457.8515625
2021-12-02,37892.6015625
2021-12-03,37498.1015625
2021-12-06,36821.8515625
2021-12-07,37175.8515625
2021-12-08,37659.94921875
2021-12-09,38201.6484375
